ts,process,asap_layer,stride_tags,details
2026-06-26T09:02:19.195186+00:00,P5,Service,"[""Tampering"", ""InformationDisclosure""]","{""tx_id"": ""59913300-59c8-47c3-90b9-0f6382814589"", ""amount"": 1000, ""ok"": true, ""label"": 1, ""agent_id"": ""REINFORCE""}"
2026-06-26T09:02:19.216727+00:00,P4,Service,"[""Tampering""]","{""tx_id"": ""7a3d9ee0-fd37-4b9e-a7eb-9ed2129492f0"", ""amount"": 5000, ""label"": 1, ""offline"": false, ""agent_id"": ""REINFORCE""}"
2026-06-26T09:02:19.216743+00:00,P5,Service,"[""Tampering"", ""InformationDisclosure""]","{""tx_id"": ""7a3d9ee0-fd37-4b9e-a7eb-9ed2129492f0"", ""amount"": 5000, ""ok"": true, ""label"": 1, ""agent_id"": ""REINFORCE""}"
2026-06-26T09:02:19.234746+00:00,P9,Service,"[""InformationDisclosure""]","{""wallet_id"": ""w_payer"", ""agent_id"": ""REINFORCE""}"
2026-06-26T09:02:19.239406+00:00,P4,Service,"[""Tampering""]","{""tx_id"": ""5fee5d41-0757-4e73-b77d-18f2dc4d3951"", ""amount"": 5000, ""label"": 1, ""offline"": false, ""agent_id"": ""REINFORCE""}"
2026-06-26T09:02:19.239423+00:00,P5,Service,"[""Tampering"", ""InformationDisclosure""]","{""tx_id"": ""5fee5d41-0757-4e73-b77d-18f2dc4d3951"", ""amount"": 5000, ""ok"": true, ""label"": 1, ""agent_id"": ""REINFORCE""}"
2026-06-26T09:02:19.258648+00:00,P4,Service,"[""Tampering""]","{""tx_id"": ""3d69871a-61c9-41e0-a2fc-9c4cf8698ba3"", ""amount"": 5000, ""label"": 1, ""offline"": false, ""agent_id"": ""REINFORCE""}"
2026-06-26T09:02:19.258664+00:00,P5,Service,"[""Tampering"", ""InformationDisclosure""]","{""tx_id"": ""3d69871a-61c9-41e0-a2fc-9c4cf8698ba3"", ""amount"": 5000, ""ok"": true, ""label"": 1, ""agent_id"": ""REINFORCE""}"
2026-06-26T09:02:19.285496+00:00,P4,Service,"[""Tampering""]","{""tx_id"": ""164801d6-2839-45a3-b975-9a853d4817f5"", ""amount"": 1000, ""label"": 1, ""offline"": false, ""agent_id"": ""REINFORCE""}"
2026-06-26T09:02:19.285514+00:00,P5,Service,"[""Tampering"", ""InformationDisclosure""]","{""tx_id"": ""164801d6-2839-45a3-b975-9a853d4817f5"", ""amount"": 1000, ""ok"": true, ""label"": 1, ""agent_id"": ""REINFORCE""}"
2026-06-26T09:02:19.320573+00:00,P4,Service,"[""Tampering""]","{""tx_id"": ""c23d3d02-5e51-4189-85e6-7b825b26f136"", ""amount"": 100, ""label"": 1, ""offline"": false, ""agent_id"": ""REINFORCE""}"
2026-06-26T09:02:19.320589+00:00,P5,Service,"[""Tampering"", ""InformationDisclosure""]","{""tx_id"": ""c23d3d02-5e51-4189-85e6-7b825b26f136"", ""amount"": 100, ""ok"": true, ""label"": 1, ""agent_id"": ""REINFORCE""}"
2026-06-26T09:02:19.338055+00:00,P4,Service,"[""Tampering""]","{""tx_id"": ""d16b1a31-9334-4a0f-a0e2-d1c9697c2b66"", ""amount"": 100, ""label"": 1, ""offline"": false, ""agent_id"": ""REINFORCE""}"
2026-06-26T09:02:19.338071+00:00,P5,Service,"[""Tampering"", ""InformationDisclosure""]","{""tx_id"": ""d16b1a31-9334-4a0f-a0e2-d1c9697c2b66"", ""amount"": 100, ""ok"": true, ""label"": 1, ""agent_id"": ""REINFORCE""}"
2026-06-26T09:02:19.352906+00:00,P9,Service,"[""InformationDisclosure""]","{""wallet_id"": ""w_payer"", ""agent_id"": ""REINFORCE""}"
2026-06-26T09:02:19.366959+00:00,P4,Service,"[""Tampering""]","{""tx_id"": ""fad31080-78d1-4fc0-90bc-eb43e2a79e2b"", ""amount"": 1000, ""label"": 1, ""offline"": false, ""agent_id"": ""REINFORCE""}"
2026-06-26T09:02:19.366976+00:00,P5,Service,"[""Tampering"", ""InformationDisclosure""]","{""tx_id"": ""fad31080-78d1-4fc0-90bc-eb43e2a79e2b"", ""amount"": 1000, ""ok"": true, ""label"": 1, ""agent_id"": ""REINFORCE""}"
2026-06-26T09:02:19.382813+00:00,P5,Platform,"[""DenialOfService""]","{""complexity"": 50, ""agent_id"": ""REINFORCE""}"
2026-06-26T09:02:19.387194+00:00,P4,Service,"[""Tampering""]","{""tx_id"": ""afaf0de0-384f-4bfe-b767-066af7b4faa3"", ""amount"": 5000, ""label"": 1, ""offline"": false, ""agent_id"": ""REINFORCE""}"
2026-06-26T09:02:19.387210+00:00,P5,Service,"[""Tampering"", ""InformationDisclosure""]","{""tx_id"": ""afaf0de0-384f-4bfe-b767-066af7b4faa3"", ""amount"": 5000, ""ok"": true, ""label"": 1, ""agent_id"": ""REINFORCE""}"
2026-06-26T09:02:19.405553+00:00,P4,Service,"[""Tampering""]","{""tx_id"": ""5782493c-1c74-4e99-b85e-f2d112b64d80"", ""amount"": 100, ""label"": 1, ""offline"": false, ""agent_id"": ""REINFORCE""}"
2026-06-26T09:02:19.405570+00:00,P5,Service,"[""Tampering"", ""InformationDisclosure""]","{""tx_id"": ""5782493c-1c74-4e99-b85e-f2d112b64d80"", ""amount"": 100, ""ok"": true, ""label"": 1, ""agent_id"": ""REINFORCE""}"
2026-06-26T09:02:19.426818+00:00,P4,Service,"[""Tampering""]","{""tx_id"": ""6749a0c3-c851-4028-96ac-c4b576622dd5"", ""amount"": 1000, ""label"": 1, ""offline"": false, ""agent_id"": ""REINFORCE""}"
2026-06-26T09:02:19.426836+00:00,P5,Service,"[""Tampering"", ""InformationDisclosure""]","{""tx_id"": ""6749a0c3-c851-4028-96ac-c4b576622dd5"", ""amount"": 1000, ""ok"": true, ""label"": 1, ""agent_id"": ""REINFORCE""}"
2026-06-26T09:02:19.442177+00:00,P9,Service,"[""InformationDisclosure""]","{""wallet_id"": ""w_payer"", ""agent_id"": ""REINFORCE""}"
2026-06-26T09:02:19.446118+00:00,P4,Service,"[""Tampering""]","{""tx_id"": ""343ba7d3-d681-4fb2-892a-2820760ad619"", ""amount"": 5000, ""label"": 1, ""offline"": false, ""agent_id"": ""REINFORCE""}"
2026-06-26T09:02:19.446153+00:00,P5,Service,"[""Tampering"", ""InformationDisclosure""]","{""tx_id"": ""343ba7d3-d681-4fb2-892a-2820760ad619"", ""amount"": 5000, ""ok"": true, ""label"": 1, ""agent_id"": ""REINFORCE""}"
2026-06-26T09:02:19.463812+00:00,P5,Platform,"[""DenialOfService""]","{""complexity"": 50, ""agent_id"": ""REINFORCE""}"
2026-06-26T09:02:19.467825+00:00,P4,Service,"[""Tampering""]","{""tx_id"": ""f5380a56-1d41-4904-bd5d-27e130ee6fc4"", ""amount"": 5000, ""label"": 1, ""offline"": false, ""agent_id"": ""REINFORCE""}"
2026-06-26T09:02:19.467839+00:00,P5,Service,"[""Tampering"", ""InformationDisclosure""]","{""tx_id"": ""f5380a56-1d41-4904-bd5d-27e130ee6fc4"", ""amount"": 5000, ""ok"": true, ""label"": 1, ""agent_id"": ""REINFORCE""}"
2026-06-26T09:02:19.486252+00:00,P4,Service,"[""Tampering""]","{""tx_id"": ""814e9c70-5d77-42d8-86d1-4c1b63081c53"", ""amount"": 5000, ""label"": 1, ""offline"": false, ""agent_id"": ""REINFORCE""}"
2026-06-26T09:02:19.486268+00:00,P5,Service,"[""Tampering"", ""InformationDisclosure""]","{""tx_id"": ""814e9c70-5d77-42d8-86d1-4c1b63081c53"", ""amount"": 5000, ""ok"": false, ""label"": 1, ""agent_id"": ""REINFORCE""}"
2026-06-26T09:02:19.487392+00:00,P5,Platform,"[""DenialOfService""]","{""complexity"": 50, ""agent_id"": ""REINFORCE""}"
2026-06-26T09:02:19.489922+00:00,P9,Service,"[""InformationDisclosure""]","{""wallet_id"": ""w_payer"", ""agent_id"": ""REINFORCE""}"
2026-06-26T09:02:19.491046+00:00,P5,Platform,"[""DenialOfService""]","{""complexity"": 50, ""agent_id"": ""REINFORCE""}"
2026-06-26T09:02:19.498683+00:00,P4,Service,"[""Tampering""]","{""tx_id"": ""0c1126ca-3a47-44d8-acf3-7cff8a7f5f7b"", ""amount"": 100, ""label"": 1, ""offline"": false, ""agent_id"": ""REINFORCE""}"
2026-06-26T09:02:19.498698+00:00,P5,Service,"[""Tampering"", ""InformationDisclosure""]","{""tx_id"": ""0c1126ca-3a47-44d8-acf3-7cff8a7f5f7b"", ""amount"": 100, ""ok"": false, ""label"": 1, ""agent_id"": ""REINFORCE""}"
2026-06-26T09:02:19.513117+00:00,P4,Service,"[""Tampering""]","{""tx_id"": ""14361318-7130-419e-a23a-4ef84f3f4e1a"", ""amount"": 1000, ""label"": 1, ""offline"": false, ""agent_id"": ""REINFORCE""}"
2026-06-26T09:02:19.513134+00:00,P5,Service,"[""Tampering"", ""InformationDisclosure""]","{""tx_id"": ""14361318-7130-419e-a23a-4ef84f3f4e1a"", ""amount"": 1000, ""ok"": false, ""label"": 1, ""agent_id"": ""REINFORCE""}"
2026-06-26T09:02:19.525566+00:00,P4,Service,"[""Tampering""]","{""tx_id"": ""fd9a858d-fc1f-44e5-9d15-4defaf886d8f"", ""amount"": 1000, ""label"": 1, ""offline"": false, ""agent_id"": ""REINFORCE""}"
2026-06-26T09:02:19.525583+00:00,P5,Service,"[""Tampering"", ""InformationDisclosure""]","{""tx_id"": ""fd9a858d-fc1f-44e5-9d15-4defaf886d8f"", ""amount"": 1000, ""ok"": true, ""label"": 1, ""agent_id"": ""REINFORCE""}"
2026-06-26T09:02:19.592565+00:00,P4,Service,"[""Tampering""]","{""tx_id"": ""2efd554a-d48d-470b-9183-0d2d4efdd45e"", ""amount"": 100, ""label"": 1, ""offline"": false, ""agent_id"": ""REINFORCE""}"
2026-06-26T09:02:19.592582+00:00,P5,Service,"[""Tampering"", ""InformationDisclosure""]","{""tx_id"": ""2efd554a-d48d-470b-9183-0d2d4efdd45e"", ""amount"": 100, ""ok"": true, ""label"": 1, ""agent_id"": ""REINFORCE""}"
2026-06-26T09:02:19.640376+00:00,P4,Service,"[""Tampering""]","{""tx_id"": ""953b6389-81f0-4abb-a242-50db1489e88f"", ""amount"": 100, ""label"": 1, ""offline"": false, ""agent_id"": ""REINFORCE""}"
2026-06-26T09:02:19.640393+00:00,P5,Service,"[""Tampering"", ""InformationDisclosure""]","{""tx_id"": ""953b6389-81f0-4abb-a242-50db1489e88f"", ""amount"": 100, ""ok"": true, ""label"": 1, ""agent_id"": ""REINFORCE""}"
2026-06-26T09:02:19.660223+00:00,P4,Service,"[""Tampering""]","{""tx_id"": ""46e9387b-3b5c-41d6-8b8f-5e96f1e01b9a"", ""amount"": 1000, ""label"": 1, ""offline"": false, ""agent_id"": ""REINFORCE""}"
2026-06-26T09:02:19.660239+00:00,P5,Service,"[""Tampering"", ""InformationDisclosure""]","{""tx_id"": ""46e9387b-3b5c-41d6-8b8f-5e96f1e01b9a"", ""amount"": 1000, ""ok"": true, ""label"": 1, ""agent_id"": ""REINFORCE""}"
2026-06-26T09:02:19.681796+00:00,P4,Service,"[""Tampering""]","{""tx_id"": ""d33d7dd0-b917-4932-8cfb-3a4a40ea5cd2"", ""amount"": 100, ""label"": 1, ""offline"": false, ""agent_id"": ""REINFORCE""}"
2026-06-26T09:02:19.681814+00:00,P5,Service,"[""Tampering"", ""InformationDisclosure""]","{""tx_id"": ""d33d7dd0-b917-4932-8cfb-3a4a40ea5cd2"", ""amount"": 100, ""ok"": true, ""label"": 1, ""agent_id"": ""REINFORCE""}"
2026-06-26T09:02:19.719225+00:00,P5,Platform,"[""DenialOfService""]","{""complexity"": 50, ""agent_id"": ""REINFORCE""}"
2026-06-26T09:02:19.720037+00:00,P5,Platform,"[""DenialOfService""]","{""complexity"": 50, ""agent_id"": ""REINFORCE""}"
2026-06-26T09:02:19.720797+00:00,P9,Service,"[""InformationDisclosure""]","{""wallet_id"": ""w_payer"", ""agent_id"": ""REINFORCE""}"
2026-06-26T09:02:19.721538+00:00,P5,Platform,"[""DenialOfService""]","{""complexity"": 50, ""agent_id"": ""REINFORCE""}"
2026-06-26T09:02:19.725572+00:00,P4,Service,"[""Tampering""]","{""tx_id"": ""50e80b49-2eb4-4f8a-8a1a-b430ed7557ba"", ""amount"": 100, ""label"": 1, ""offline"": false, ""agent_id"": ""REINFORCE""}"
2026-06-26T09:02:19.725585+00:00,P5,Service,"[""Tampering"", ""InformationDisclosure""]","{""tx_id"": ""50e80b49-2eb4-4f8a-8a1a-b430ed7557ba"", ""amount"": 100, ""ok"": true, ""label"": 1, ""agent_id"": ""REINFORCE""}"
2026-06-26T09:02:19.759380+00:00,P4,Service,"[""Tampering""]","{""tx_id"": ""8981cda2-cfb9-4f56-bd14-9292af555ed6"", ""amount"": 5000, ""label"": 1, ""offline"": false, ""agent_id"": ""REINFORCE""}"
2026-06-26T09:02:19.759396+00:00,P5,Service,"[""Tampering"", ""InformationDisclosure""]","{""tx_id"": ""8981cda2-cfb9-4f56-bd14-9292af555ed6"", ""amount"": 5000, ""ok"": false, ""label"": 1, ""agent_id"": ""REINFORCE""}"
2026-06-26T09:02:19.768016+00:00,P4,Service,"[""Tampering""]","{""tx_id"": ""4984b6bb-1fe5-410f-a463-bf6094a1ab46"", ""amount"": 5000, ""label"": 1, ""offline"": false, ""agent_id"": ""REINFORCE""}"
2026-06-26T09:02:19.768032+00:00,P5,Service,"[""Tampering"", ""InformationDisclosure""]","{""tx_id"": ""4984b6bb-1fe5-410f-a463-bf6094a1ab46"", ""amount"": 5000, ""ok"": true, ""label"": 1, ""agent_id"": ""REINFORCE""}"
2026-06-26T09:02:19.786850+00:00,P4,Service,"[""Tampering""]","{""tx_id"": ""a7361a32-7835-48ef-86f7-bad6bf7341d5"", ""amount"": 100, ""label"": 1, ""offline"": false, ""agent_id"": ""REINFORCE""}"
2026-06-26T09:02:19.786866+00:00,P5,Service,"[""Tampering"", ""InformationDisclosure""]","{""tx_id"": ""a7361a32-7835-48ef-86f7-bad6bf7341d5"", ""amount"": 100, ""ok"": true, ""label"": 1, ""agent_id"": ""REINFORCE""}"
2026-06-26T09:02:19.803083+00:00,P9,Service,"[""InformationDisclosure""]","{""wallet_id"": ""w_payer"", ""agent_id"": ""REINFORCE""}"
2026-06-26T09:02:19.803836+00:00,P9,Service,"[""InformationDisclosure""]","{""wallet_id"": ""w_payer"", ""agent_id"": ""REINFORCE""}"
2026-06-26T09:02:19.807759+00:00,P4,Service,"[""Tampering""]","{""tx_id"": ""82243e59-b798-4f06-a420-030c5262d5a9"", ""amount"": 1000, ""label"": 1, ""offline"": false, ""agent_id"": ""REINFORCE""}"
2026-06-26T09:02:19.807772+00:00,P5,Service,"[""Tampering"", ""InformationDisclosure""]","{""tx_id"": ""82243e59-b798-4f06-a420-030c5262d5a9"", ""amount"": 1000, ""ok"": true, ""label"": 1, ""agent_id"": ""REINFORCE""}"
2026-06-26T09:02:19.827395+00:00,P4,Service,"[""Tampering""]","{""tx_id"": ""9b43f98e-aa47-4f4d-b6ff-8fa2d48a5288"", ""amount"": 100, ""label"": 1, ""offline"": false, ""agent_id"": ""REINFORCE""}"
2026-06-26T09:02:19.827410+00:00,P5,Service,"[""Tampering"", ""InformationDisclosure""]","{""tx_id"": ""9b43f98e-aa47-4f4d-b6ff-8fa2d48a5288"", ""amount"": 100, ""ok"": true, ""label"": 1, ""agent_id"": ""REINFORCE""}"
2026-06-26T09:02:19.846102+00:00,P4,Service,"[""Tampering""]","{""tx_id"": ""4c07345b-acd4-4992-b3e9-ee36a82656fc"", ""amount"": 1000, ""label"": 1, ""offline"": false, ""agent_id"": ""REINFORCE""}"
2026-06-26T09:02:19.846117+00:00,P5,Service,"[""Tampering"", ""InformationDisclosure""]","{""tx_id"": ""4c07345b-acd4-4992-b3e9-ee36a82656fc"", ""amount"": 1000, ""ok"": true, ""label"": 1, ""agent_id"": ""REINFORCE""}"
2026-06-26T09:02:19.861680+00:00,P9,Service,"[""InformationDisclosure""]","{""wallet_id"": ""w_payer"", ""agent_id"": ""REINFORCE""}"
2026-06-26T09:02:19.865589+00:00,P4,Service,"[""Tampering""]","{""tx_id"": ""229e91cd-fd22-4f9e-96fd-db5e33363c12"", ""amount"": 100, ""label"": 1, ""offline"": false, ""agent_id"": ""REINFORCE""}"
2026-06-26T09:02:19.865605+00:00,P5,Service,"[""Tampering"", ""InformationDisclosure""]","{""tx_id"": ""229e91cd-fd22-4f9e-96fd-db5e33363c12"", ""amount"": 100, ""ok"": true, ""label"": 1, ""agent_id"": ""REINFORCE""}"
2026-06-26T09:02:19.887677+00:00,P4,Service,"[""Tampering""]","{""tx_id"": ""a6591b6d-f40d-45a7-ab48-268c28d8ab4a"", ""amount"": 1000, ""label"": 1, ""offline"": false, ""agent_id"": ""REINFORCE""}"
2026-06-26T09:02:19.887692+00:00,P5,Service,"[""Tampering"", ""InformationDisclosure""]","{""tx_id"": ""a6591b6d-f40d-45a7-ab48-268c28d8ab4a"", ""amount"": 1000, ""ok"": true, ""label"": 1, ""agent_id"": ""REINFORCE""}"
2026-06-26T09:02:19.908813+00:00,P4,Service,"[""Tampering""]","{""tx_id"": ""3389b6ec-386d-4d02-961a-c768efd7a84f"", ""amount"": 5000, ""label"": 1, ""offline"": false, ""agent_id"": ""REINFORCE""}"
2026-06-26T09:02:19.908828+00:00,P5,Service,"[""Tampering"", ""InformationDisclosure""]","{""tx_id"": ""3389b6ec-386d-4d02-961a-c768efd7a84f"", ""amount"": 5000, ""ok"": false, ""label"": 1, ""agent_id"": ""REINFORCE""}"
2026-06-26T09:02:19.912629+00:00,P4,Service,"[""Tampering""]","{""tx_id"": ""1135b6f8-d45d-414c-b455-564e472f09a2"", ""amount"": 5000, ""label"": 1, ""offline"": false, ""agent_id"": ""REINFORCE""}"
2026-06-26T09:02:19.912644+00:00,P5,Service,"[""Tampering"", ""InformationDisclosure""]","{""tx_id"": ""1135b6f8-d45d-414c-b455-564e472f09a2"", ""amount"": 5000, ""ok"": false, ""label"": 1, ""agent_id"": ""REINFORCE""}"
2026-06-26T09:02:19.916398+00:00,P4,Service,"[""Tampering""]","{""tx_id"": ""7e606c61-f575-4aca-8be2-24d20cfcf407"", ""amount"": 100, ""label"": 1, ""offline"": false, ""agent_id"": ""REINFORCE""}"
2026-06-26T09:02:19.916413+00:00,P5,Service,"[""Tampering"", ""InformationDisclosure""]","{""tx_id"": ""7e606c61-f575-4aca-8be2-24d20cfcf407"", ""amount"": 100, ""ok"": true, ""label"": 1, ""agent_id"": ""REINFORCE""}"
2026-06-26T09:02:19.935221+00:00,P4,Service,"[""Tampering""]","{""tx_id"": ""37a3f3d1-1509-4ebe-b0a7-184db4131fde"", ""amount"": 1000, ""label"": 1, ""offline"": false, ""agent_id"": ""REINFORCE""}"
2026-06-26T09:02:19.935238+00:00,P5,Service,"[""Tampering"", ""InformationDisclosure""]","{""tx_id"": ""37a3f3d1-1509-4ebe-b0a7-184db4131fde"", ""amount"": 1000, ""ok"": true, ""label"": 1, ""agent_id"": ""REINFORCE""}"
2026-06-26T09:02:19.971670+00:00,P9,Service,"[""InformationDisclosure""]","{""wallet_id"": ""w_payer"", ""agent_id"": ""REINFORCE""}"
2026-06-26T09:02:19.975925+00:00,P4,Service,"[""Tampering""]","{""tx_id"": ""c2feba43-d902-495a-803a-4c510ebe6ece"", ""amount"": 1000, ""label"": 1, ""offline"": false, ""agent_id"": ""REINFORCE""}"
2026-06-26T09:02:19.975941+00:00,P5,Service,"[""Tampering"", ""InformationDisclosure""]","{""tx_id"": ""c2feba43-d902-495a-803a-4c510ebe6ece"", ""amount"": 1000, ""ok"": true, ""label"": 1, ""agent_id"": ""REINFORCE""}"
2026-06-26T09:02:19.992156+00:00,P5,Platform,"[""DenialOfService""]","{""complexity"": 50, ""agent_id"": ""REINFORCE""}"
2026-06-26T09:02:19.992969+00:00,P9,Service,"[""InformationDisclosure""]","{""wallet_id"": ""w_payer"", ""agent_id"": ""REINFORCE""}"
2026-06-26T09:02:19.996973+00:00,P4,Service,"[""Tampering""]","{""tx_id"": ""a870b835-3548-4cb8-a03f-7436b23a5dab"", ""amount"": 100, ""label"": 1, ""offline"": false, ""agent_id"": ""REINFORCE""}"
2026-06-26T09:02:19.996986+00:00,P5,Service,"[""Tampering"", ""InformationDisclosure""]","{""tx_id"": ""a870b835-3548-4cb8-a03f-7436b23a5dab"", ""amount"": 100, ""ok"": true, ""label"": 1, ""agent_id"": ""REINFORCE""}"
2026-06-26T09:02:20.013454+00:00,P5,Platform,"[""DenialOfService""]","{""complexity"": 50, ""agent_id"": ""REINFORCE""}"
2026-06-26T09:02:20.017381+00:00,P4,Service,"[""Tampering""]","{""tx_id"": ""e2925c3e-b741-4d3b-8f82-c552c8ed0cde"", ""amount"": 5000, ""label"": 1, ""offline"": false, ""agent_id"": ""REINFORCE""}"
2026-06-26T09:02:20.017397+00:00,P5,Service,"[""Tampering"", ""InformationDisclosure""]","{""tx_id"": ""e2925c3e-b741-4d3b-8f82-c552c8ed0cde"", ""amount"": 5000, ""ok"": true, ""label"": 1, ""agent_id"": ""REINFORCE""}"
2026-06-26T09:02:20.037691+00:00,P4,Service,"[""Tampering""]","{""tx_id"": ""cff4cf0f-49aa-449e-b9f9-0a1c5d8799ab"", ""amount"": 100, ""label"": 1, ""offline"": false, ""agent_id"": ""REINFORCE""}"
2026-06-26T09:02:20.037709+00:00,P5,Service,"[""Tampering"", ""InformationDisclosure""]","{""tx_id"": ""cff4cf0f-49aa-449e-b9f9-0a1c5d8799ab"", ""amount"": 100, ""ok"": true, ""label"": 1, ""agent_id"": ""REINFORCE""}"
2026-06-26T09:02:20.056555+00:00,P4,Service,"[""Tampering""]","{""tx_id"": ""5556e92f-49c1-4466-ab26-adc59c2b04c2"", ""amount"": 5000, ""label"": 1, ""offline"": false, ""agent_id"": ""REINFORCE""}"
2026-06-26T09:02:20.056572+00:00,P5,Service,"[""Tampering"", ""InformationDisclosure""]","{""tx_id"": ""5556e92f-49c1-4466-ab26-adc59c2b04c2"", ""amount"": 5000, ""ok"": false, ""label"": 1, ""agent_id"": ""REINFORCE""}"
2026-06-26T09:02:20.060706+00:00,P4,Service,"[""Tampering""]","{""tx_id"": ""8f5d8adb-6027-4180-843e-b86482e0d795"", ""amount"": 1000, ""label"": 1, ""offline"": false, ""agent_id"": ""REINFORCE""}"
2026-06-26T09:02:20.060720+00:00,P5,Service,"[""Tampering"", ""InformationDisclosure""]","{""tx_id"": ""8f5d8adb-6027-4180-843e-b86482e0d795"", ""amount"": 1000, ""ok"": true, ""label"": 1, ""agent_id"": ""REINFORCE""}"
2026-06-26T09:02:20.090925+00:00,P4,Service,"[""Tampering""]","{""tx_id"": ""cb7e5f08-3060-4295-9841-6bb9c69d04f7"", ""amount"": 5000, ""label"": 1, ""offline"": false, ""agent_id"": ""REINFORCE""}"
2026-06-26T09:02:20.090942+00:00,P5,Service,"[""Tampering"", ""InformationDisclosure""]","{""tx_id"": ""cb7e5f08-3060-4295-9841-6bb9c69d04f7"", ""amount"": 5000, ""ok"": false, ""label"": 1, ""agent_id"": ""REINFORCE""}"
2026-06-26T09:02:20.095689+00:00,P4,Service,"[""Tampering""]","{""tx_id"": ""2274ed22-485f-4f0a-a898-07818ca35541"", ""amount"": 5000, ""label"": 1, ""offline"": false, ""agent_id"": ""REINFORCE""}"
2026-06-26T09:02:20.095705+00:00,P5,Service,"[""Tampering"", ""InformationDisclosure""]","{""tx_id"": ""2274ed22-485f-4f0a-a898-07818ca35541"", ""amount"": 5000, ""ok"": false, ""label"": 1, ""agent_id"": ""REINFORCE""}"
2026-06-26T09:02:20.099809+00:00,P4,Service,"[""Tampering""]","{""tx_id"": ""8ac91c4b-d89d-47a3-93b0-108fde2e36ef"", ""amount"": 1000, ""label"": 1, ""offline"": false, ""agent_id"": ""REINFORCE""}"
2026-06-26T09:02:20.099826+00:00,P5,Service,"[""Tampering"", ""InformationDisclosure""]","{""tx_id"": ""8ac91c4b-d89d-47a3-93b0-108fde2e36ef"", ""amount"": 1000, ""ok"": true, ""label"": 1, ""agent_id"": ""REINFORCE""}"
2026-06-26T09:02:20.119577+00:00,P4,Service,"[""Tampering""]","{""tx_id"": ""0ec0b7b4-27ff-407a-9271-ff9cf3205eff"", ""amount"": 100, ""label"": 1, ""offline"": false, ""agent_id"": ""REINFORCE""}"
2026-06-26T09:02:20.119593+00:00,P5,Service,"[""Tampering"", ""InformationDisclosure""]","{""tx_id"": ""0ec0b7b4-27ff-407a-9271-ff9cf3205eff"", ""amount"": 100, ""ok"": true, ""label"": 1, ""agent_id"": ""REINFORCE""}"
2026-06-26T09:02:20.139233+00:00,P4,Service,"[""Tampering""]","{""tx_id"": ""ae5b6296-9a34-4f45-87bb-2f94eadda62b"", ""amount"": 1000, ""label"": 1, ""offline"": false, ""agent_id"": ""REINFORCE""}"
2026-06-26T09:02:20.139249+00:00,P5,Service,"[""Tampering"", ""InformationDisclosure""]","{""tx_id"": ""ae5b6296-9a34-4f45-87bb-2f94eadda62b"", ""amount"": 1000, ""ok"": true, ""label"": 1, ""agent_id"": ""REINFORCE""}"
2026-06-26T09:02:20.159016+00:00,P4,Service,"[""Tampering""]","{""tx_id"": ""b1740c55-cf54-43e9-907d-c65a584bb42a"", ""amount"": 1000, ""label"": 1, ""offline"": false, ""agent_id"": ""REINFORCE""}"
2026-06-26T09:02:20.159032+00:00,P5,Service,"[""Tampering"", ""InformationDisclosure""]","{""tx_id"": ""b1740c55-cf54-43e9-907d-c65a584bb42a"", ""amount"": 1000, ""ok"": false, ""label"": 1, ""agent_id"": ""REINFORCE""}"
